path	line	matches	classification	reason
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextSourceContainer.swift	193	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextSourceContainer.swift	196	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextSourceContainer.swift	197	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextSourceContainer.swift	242	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/ContextControllerImpl/Sources/ContextSourceContainer.swift	243	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/EntityKeyboard/BUILD	60	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/EntityKeyboard/BUILD	61	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/EntityKeyboard/Sources/EmojiPagerContentSignals.swift	3	2	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/EntityKeyboard/Sources/EmojiPagerContentSignals.swift	1735	2	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/EntityKeyboard/Sources/EmojiPagerContentSignals.swift	1895	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/EntityKeyboard/Sources/EmojiPagerContentSignals.swift	1903	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/GlassBackgroundComponent/BUILD	19	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/GlassBackgroundComponent/Sources/GlassBackgroundComponent.swift	9	2	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/GlassBackgroundComponent/Sources/GlassBackgroundComponent.swift	11	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/GlassBackgroundComponent/Sources/GlassBackgroundComponent.swift	12	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/GlassBackgroundComponent/Sources/GlassBackgroundComponent.swift	16	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/GlassBackgroundComponent/Sources/GlassBackgroundComponent.swift	23	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/GlassBackgroundComponent/Sources/GlassBackgroundComponent.swift	474	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/GlassBackgroundComponent/Sources/GlassBackgroundComponent.swift	475	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/GlassBackgroundComponent/Sources/GlassBackgroundComponent.swift	629	2	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/GlassBackgroundComponent/Sources/GlassBackgroundComponent.swift	630	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/GlassBackgroundComponent/Sources/GlassBackgroundComponent.swift	631	2	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/GlassBackgroundComponent/Sources/GlassBackgroundComponent.swift	717	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/GlassBackgroundComponent/Sources/GlassBackgroundComponent.swift	773	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/GlassBackgroundComponent/Sources/GlassBackgroundComponent.swift	776	2	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/GlassBackgroundComponent/Sources/GlassBackgroundComponent.swift	779	2	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/GlassBackgroundComponent/Sources/GlassBackgroundComponent.swift	784	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/GlassBackgroundComponent/Sources/GlassBackgroundComponent.swift	785	2	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/GlassBackgroundComponent/Sources/GlassBackgroundComponent.swift	788	2	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/GlassBackgroundComponent/Sources/GlassBackgroundComponent.swift	793	2	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/HorizontalTabsComponent/Sources/HorizontalTabsComponent.swift	697	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/HorizontalTabsComponent/Sources/HorizontalTabsComponent.swift	710	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/HorizontalTabsComponent/Sources/HorizontalTabsComponent.swift	925	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/HorizontalTabsComponent/Sources/HorizontalTabsComponent.swift	1085	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/HorizontalTabsComponent/Sources/HorizontalTabsComponent.swift	1115	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/MediaEditorScreen/Sources/MediaEditorScreen.swift	943	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/MediaEditorScreen/Sources/MediaEditorScreen.swift	8619	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/MediaEditorScreen/Sources/MediaToolsScreen.swift	421	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/BUILD	100	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/BUILD	101	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/BUILD	104	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/BUILD	105	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/Sources/ListItems/PeerInfoScreenDisclosureItem.swift	68	2	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/Sources/ListItems/PeerInfoScreenDisclosureItem.swift	149	2	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/Sources/NagramProfileBadge.swift	4	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/Sources/NagramProfileBadge.swift	26	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/Sources/NagramProfileBadge.swift	27	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/Sources/NagramProfileBadge.swift	32	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/Sources/NagramProfileBadge.swift	49	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/Sources/NagramProfileBadge.swift	54	2	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/Sources/NagramProfileBadge.swift	55	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/Sources/NagramProfileBadge.swift	58	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/Sources/NagramProfileBadge.swift	64	2	necessary	Persistent identifier, signing/URL compatibility or live setting API
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/Sources/NagramProfileBadge.swift	67	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/Sources/NagramProfileBadge.swift	69	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/Sources/NagramProfileBadge.swift	73	2	necessary	Persistent identifier, signing/URL compatibility or live setting API
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/Sources/NagramProfileBadge.swift	76	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/Sources/NagramProfileBadge.swift	78	1	temporary dependency	Live inherited module/type/localization identifier or integration
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/Sources/PeerInfoHeaderNode.swift	36	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
submodules/TelegramUI/Components/PeerInfo/PeerInfoScreen/Sources/PeerInfoHeaderNode.swift	37	1	temporary dependency	Live inherited module/type/localization identifier or integration
